2003	318	10	-2.8	5.5	3.2	186924	3.8	637	-38
2003	318	11	-4.2	5.9	-1.3	180691	3.6	624	-28
2003	318	12	-3.7	4.3	-2.7	222698	3.5	631	-35
2003	318	13	-4	-1.2	-0.1	292612	3.5	635	-39
2003	318	14	-4.5	-1.6	1	265182	3.5	632	-32
2003	318	15	-4.8	1.7	1.3	221837	3.4	630	-27
2003	318	16	-5.1	2.7	-2.7	210816	3.7	627	-25
2003	318	17	-5	1.7	-3.6	186846	3.9	623	-25
2003	318	18	-2.3	4.3	-4.1	167494	3.5	642	-30
2003	318	19	-1.6	4.4	-1.9	167640	3.5	645	-41
2003	318	20	-3.4	4	0.2	154205	3.6	629	-37
2003	318	21	-3.5	1.4	-2.1	186284	3.8	627	-35
2003	318	22	-3.1	-0.1	-2.2	189679	4	631	-28
2003	318	23	-5.1	2.3	0.8	167685	4.2	610	-28
2003	319	0	-4.4	1.2	0.1	194916	4.2	615	-26
2003	319	1	-3.7	0.5	0.6	215665	4	621	-18
2003	319	2	-4.5	3.3	0.4	182141	3.9	615	-19
2003	319	3	-0.5	3.5	2.6	204682	3.6	642	-19
2003	319	4	-4.1	-2	-1.8	213799	4	620	-25
2003	319	5	-3.8	2.8	2.4	222594	4.2	626	-26
2003	319	6	-6.4	7.7	-2.9	606865	8.8	712	-17
2003	319	7	-5.6	10.7	0.1	443645	8.7	697	-37
2003	319	8	-6.2	7.7	-1.1	434652	8.4	676	-34
2003	319	9	-3.8	0.6	-2.4	463126	7.3	682	-46
2003	319	10	-7.3	-0.1	2.8	400136	6.6	654	-39
2003	319	11	-6.5	0.3	-2.9	332667	6.1	647	-37
2003	319	12	-5	4.4	3.5	262418	5.7	641	-50
2003	319	13	-3.4	5.8	-0.2	228554	6.3	641	-48
2003	319	14	-4.4	6.5	1.9	207091	5.5	631	-46
2003	319	15	-5.7	6.5	-1.6	252280	3.4	649	-43
2003	319	16	-5.1	4.6	-1.8	249278	2.5	668	-49
2003	319	17	-6.4	3.6	-1.8	195467	3	675	-43
2003	319	18	-5.2	0.6	0.3	208886	3.1	692	-43
2003	319	19	-5.1	-2.5	-1.3	223860	2.9	691	-44
2003	319	20	-5.6	1.6	-0.3	209184	2.7	687	-40
2003	319	21	-3	-5.4	-2.1	268077	2.4	728	-40
2003	319	22	-5.1	-2.3	-3.7	226783	2.4	705	-42
2003	319	23	-5.9	0.5	-2.6	256309	2.4	703	-34
2003	320	0	-5.1	-3.2	-0.2	312994	2.5	712	-31
2003	320	1	-6.4	0.8	-0.3	277758	2.7	699	-31
2003	320	2	-5	2.6	-3	264417	2.7	714	-29
2003	320	3	-5.8	3.5	-1.5	262799	2.6	705	-25
2003	320	4	-5.4	1.1	2.5	265258	2.7	710	-32
2003	320	5	-5.3	2.7	1.5	254437	2.7	708	-33
2003	320	6	-7.1	2.9	-0.3	200191	2.9	681	-32
2003	320	7	-6.4	2.6	-3	190021	3	685	-37
2003	320	8	-6.5	2.9	-1.4	205545	3	679	-48
2003	320	9	-4.6	3.5	0.6	298822	2.9	712	-49
2003	320	10	-5.1	1.5	-0.5	499017	2.8	747	-34
2003	320	11	-4.9	1.6	0.1	424302	2.8	739	-29
